0.0,0.0,0.13523131672597866,-0.08540925266903915,0.20284697508896798,-0.2704626334519573,0.08896797153024912,-0.3914590747330961,-0.0498220640569395,-0.4306049822064057,0.1387900355871886,-0.5231316725978647,0.18505338078291814,-0.7188612099644128,0.20284697508896798,-0.8434163701067615,0.21352313167259787,-0.9466192170818505,0.021352313167259787,-0.5124555160142349,-0.0071174377224199285,-0.7366548042704626,-0.017793594306049824,-0.8825622775800712,-0.03202846975088968,-1.0,-0.07829181494661921,-0.4483985765124555,-0.06405693950177936,-0.5622775800711743,-0.010676156583629894,-0.4199288256227758,0.0071174377224199285,-0.3167259786476868,-0.1601423487544484,-0.35587188612099646,-0.11387900355871886,-0.4092526690391459,-0.05338078291814947,-0.30604982206405695,-0.02491103202846975,-0.2277580071174377
0.0,0.0,0.1413427561837456,-0.08833922261484099,0.20848056537102475,-0.27208480565371024,0.0989399293286219,-0.38515901060070673,-0.04240282685512368,-0.43109540636042404,0.1519434628975265,-0.5229681978798587,0.21201413427561838,-0.7137809187279152,0.24028268551236748,-0.8374558303886925,0.2579505300353357,-0.9399293286219081,0.028268551236749116,-0.5159010600706714,0.0035335689045936395,-0.7385159010600707,-0.0035335689045936395,-0.8833922261484098,-0.0176678445229682,-1.0,-0.07420494699646643,-0.45229681978798586,-0.05653710247349823,-0.558303886925795,0.0,-0.4169611307420495,0.02120141342756184,-0.31095406360424027,-0.15547703180212014,-0.3568904593639576,-0.10247349823321555,-0.4134275618374558,-0.038869257950530034,-0.31095406360424027,-0.01060070671378092,-0.22614840989399293
0.0,0.0,0.13986013986013987,-0.08741258741258741,0.22727272727272727,-0.2517482517482518,0.13636363636363635,-0.3741258741258741,0.01048951048951049,-0.43006993006993005,0.2097902097902098,-0.5034965034965035,0.3111888111888112,-0.6783216783216783,0.36713286713286714,-0.7902097902097902,0.4090909090909091,-0.8846153846153846,0.08741258741258741,-0.506993006993007,0.0979020979020979,-0.7342657342657343,0.10839160839160839,-0.8776223776223776,0.11538461538461539,-1.0,-0.024475524475524476,-0.45104895104895104,0.0034965034965034965,-0.5629370629370629,0.04895104895104895,-0.4125874125874126,0.055944055944055944,-0.3041958041958042,-0.12937062937062938,-0.36363636363636365,-0.06993006993006994,-0.4370629370629371,-0.006993006993006993,-0.32867132867132864,0.013986013986013986,-0.23776223776223776
0.0,0.0,0.13214285714285715,-0.08571428571428572,0.19285714285714287,-0.26785714285714285,0.075,-0.37857142857142856,-0.06428571428571428,-0.42142857142857143,0.16071428571428573,-0.5142857142857142,0.2357142857142857,-0.7,0.28214285714285714,-0.8142857142857143,0.3142857142857143,-0.9107142857142857,0.03571428571428571,-0.5107142857142857,0.017857142857142856,-0.7321428571428571,0.017857142857142856,-0.8785714285714286,0.014285714285714285,-1.0,-0.06785714285714285,-0.45,-0.06428571428571428,-0.55,-0.014285714285714285,-0.4107142857142857,0.007142857142857143,-0.3107142857142857,-0.15,-0.3607142857142857,-0.11071428571428571,-0.3964285714285714,-0.05,-0.29642857142857143,-0.02142857142857143,-0.22142857142857142
0.0,0.0,0.11702127659574468,-0.08865248226950355,0.1453900709219858,-0.25886524822695034,-0.0070921985815602835,-0.3333333333333333,-0.1524822695035461,-0.3723404255319149,0.10283687943262411,-0.5106382978723404,0.1595744680851064,-0.7056737588652482,0.1950354609929078,-0.8333333333333334,0.21631205673758866,-0.9432624113475178,-0.02127659574468085,-0.5,-0.07092198581560284,-0.723404255319149,-0.09219858156028368,-0.8723404255319149,-0.11347517730496454,-1.0,-0.11702127659574468,-0.42907801418439717,-0.1453900709219858,-0.5106382978723404,-0.07446808510638298,-0.375886524822695,-0.03900709219858156,-0.28368794326241137,-0.19148936170212766,-0.32978723404255317,-0.18439716312056736,-0.3723404255319149,-0.11702127659574468,-0.2801418439716312,-0.07801418439716312,-0.2127659574468085
0.0,0.0,0.1103202846975089,-0.099644128113879,0.1103202846975089,-0.27402135231316727,-0.05693950177935943,-0.3416370106761566,-0.20284697508896798,-0.37722419928825623,0.0711743772241993,-0.5231316725978647,0.10676156583629894,-0.7224199288256228,0.12811387900355872,-0.8540925266903915,0.1387900355871886,-0.9644128113879004,-0.05338078291814947,-0.5088967971530249,-0.12455516014234876,-0.7295373665480427,-0.1601423487544484,-0.8718861209964412,-0.19217081850533807,-1.0,-0.14590747330960854,-0.43416370106761565,-0.199288256227758,-0.5124555160142349,-0.12455516014234876,-0.3807829181494662,-0.08185053380782918,-0.28825622775800713,-0.2099644128113879,-0.3274021352313167,-0.2206405693950178,-0.3736654804270463,-0.1494661921708185,-0.2846975088967972,-0.099644128113879,-0.21352313167259787
0.0,0.0,0.12608695652173912,-0.10434782608695652,0.16956521739130434,-0.27391304347826084,0.04782608695652174,-0.34347826086956523,-0.1,-0.36086956521739133,0.034782608695652174,-0.5391304347826087,0.06086956521739131,-0.7478260869565218,0.06956521739130435,-0.8826086956521739,0.07391304347826087,-1.0,-0.09565217391304348,-0.508695652173913,-0.1782608695652174,-0.7260869565217392,-0.22608695652173913,-0.8739130434782608,-0.27391304347826084,-0.991304347826087,-0.18695652173913044,-0.4217391304347826,-0.1956521739130435,-0.508695652173913,-0.1,-0.3695652173913043,-0.043478260869565216,-0.26956521739130435,-0.24347826086956523,-0.3,-0.22608695652173913,-0.3565217391304348,-0.13478260869565217,-0.26521739130434785,-0.06956521739130435,-0.18695652173913044
0.0,0.0,0.1210762331838565,-0.1031390134529148,0.17488789237668162,-0.2556053811659193,0.07174887892376682,-0.3094170403587444,-0.06726457399103139,-0.3004484304932735,0.004484304932735426,-0.5201793721973094,0.004484304932735426,-0.7399103139013453,0.008968609865470852,-0.8834080717488789,0.0,-1.0,-0.13452914798206278,-0.47533632286995514,-0.242152466367713,-0.6816143497757847,-0.30493273542600896,-0.820627802690583,-0.3632286995515695,-0.9417040358744395,-0.2242152466367713,-0.38565022421524664,-0.18834080717488788,-0.4260089686098655,-0.08520179372197309,-0.31390134529147984,-0.026905829596412557,-0.23318385650224216,-0.273542600896861,-0.2645739910313901,-0.19730941704035873,-0.26905829596412556,-0.09417040358744394,-0.19730941704035873,-0.026905829596412557,-0.13901345291479822
0.0,0.0,0.12340425531914893,-0.10212765957446808,0.16595744680851063,-0.2723404255319149,0.05106382978723404,-0.34893617021276596,-0.09787234042553192,-0.37872340425531914,0.05106382978723404,-0.5234042553191489,0.08936170212765958,-0.7276595744680852,0.10638297872340426,-0.8595744680851064,0.1148936170212766,-0.9787234042553191,-0.08085106382978724,-0.5063829787234042,-0.14468085106382977,-0.723404255319149,-0.1829787234042553,-0.8680851063829788,-0.22127659574468084,-1.0,-0.17872340425531916,-0.4297872340425532,-0.1829787234042553,-0.5191489361702127,-0.09787234042553192,-0.3659574468085106,-0.04680851063829787,-0.2553191489361702,-0.24680851063829787,-0.32340425531914896,-0.2127659574468085,-0.3659574468085106,-0.1276595744680851,-0.26382978723404255,-0.06808510638297872,-0.18723404255319148
0.0,0.0,0.13253012048192772,-0.08835341365461848,0.18875502008032127,-0.2570281124497992,0.08032128514056225,-0.357429718875502,-0.0642570281124498,-0.40562248995983935,0.11244979919678715,-0.5220883534136547,0.17269076305220885,-0.7108433734939759,0.20883534136546184,-0.8313253012048193,0.23694779116465864,-0.9357429718875502,-0.01606425702811245,-0.5180722891566265,-0.03614457831325301,-0.7389558232931727,-0.04819277108433735,-0.8795180722891566,-0.0642570281124498,-1.0,-0.12048192771084337,-0.4578313253012048,-0.11244979919678715,-0.5381526104417671,-0.04417670682730924,-0.39357429718875503,-0.012048192771084338,-0.28112449799196787,-0.20481927710843373,-0.3614457831325301,-0.1646586345381526,-0.40562248995983935,-0.08433734939759036,-0.30522088353413657,-0.03614457831325301,-0.2248995983935743
